Label,Text
PF_AG,"Anna Andolan was Hijacked protest.
Not Kisaan andolan
#HailHailFarmers
#FarmersBill #FarmersProtest https://t.co/pdO93mMAPG"
PF_AG,"'Canada Will Defend Right to Protest’: PM Trudeau Backs Farmers

@JustinTrudeau is the first international head of government to speak out on #FarmerProtest .

 https://t.co/bKBN0Yubnh"
PF_AG,"Got this on Whatsapp. This little girl and her brother serving food to the farmers at one of the protest sites.
Thank you kiddos.....

Praying for a healthy solution for the farmers and the country as a whole.

#FarmerProtest https://t.co/ArWmMZRt5B"
PF_AG,"The right to protest peacefully is the foundation of a democratic nation. Proud of Trudeau for raising our concerns with the Indian government. 
#FarmersProtest https://t.co/FIGcleNeO7"
PF_AG,"Share this as much as possible 
This man explained it clearly why farmers are against the bill and how it will affect their livelihood in the coming years 
🙏🏽 #FarmersProtest #FarmerBill2020 https://t.co/fWWJtvULA1"
PF_AG,"🚨 Please please don’t make donations to any individuals asking for it on Instagram or social media. A lot of scammers have come to notice. It is not possible to point them all here but if at all you have to donate, donate to registered and known NGO’s or DSGMC. #Farmersprotest"
NEUTRAL,"#FarmersProtest | The Khalsa Aid foundation helping farmers at Singhu border (Delhi-Sonipat) 

Arrangements of all essentials such as tea, snacks, water and even detergent soaps in place @khalsaaid_india 

LIVE updates: https://t.co/fG35epGKt0 https://t.co/v2yJpiLegV"
PF_AG,"when country’s media fails to do their duty , social media is the only power left to raise your voice!

Raise your voice against the Farmers bill , support our Farmers!!
 #FarmersProtest #FarmersBill2020 https://t.co/SIQcneV6ee"
NEUTRAL,"Farmer leaders have been invited for talks today at 3pm. The Government is always ready for talks: Union Agriculture Minister Narendra Singh Tomar

#FarmerProtest https://t.co/h2NgDfVJ1p"
PF_AG,"""Let me remind you, Canada will always be there to defend the rights of peaceful protesters"": Canadian PM Justin Trudeau is the 1st international head of govt to speak out in support of #farmersprotest. He says his govt has reached out to GoI

https://t.co/CumASAbVTf"
NEUTRAL,"#FarmersProtest | ""National media is not here to support the farmers...We don't want to speak to channels like Zee News,"" said protesting farmers who believe local media is covering their issue in a more dignified way.

@NidhiSuresh_ reports. https://t.co/NFK4COYX53"
NEUTRAL,"#WATCH Protesting farmers use a tractor to remove barricading done at Ghazipur-Ghaziabad (Delhi-UP) border
#FarmersProtest #Ghaziabad https://t.co/g3VfCMFEAI"
PF_AG,"Thankyou @JustinTrudeau for standing up for what is right and supporting the farmers.
#FarmersProtest

#StandWithFarmersChallenge

#StandWithFarmers https://t.co/D7QSgzDS7T"
NEUTRAL,Protesting Farmers are calling out bluff of Central government. #FarmersProtest #KisanAndolan https://t.co/Fr5nJcFhqK
PF_AG,"Who did this 🤔 
So Apt 
#DevDeepawali 
#FarmersProtest https://t.co/YzGsnOFx5a"
NEUTRAL,"Who are the protestors at #FarmersProtest? 
A 15-year-old Arshdeep Singh Saini, a class 10 student, who has come all the way from Jalandhar with his bag and books and is talking online classes from 10am-12pm every day using his smartphone.
Link: https://t.co/U8JKTHcYVC https://t.co/1lne2CalfA"
NEUTRAL,"Social media influencers should come ahead and take part in #FarmersProtest and make sure that their voices reach every house hold in the country

Make videos/graphics and make them viral"
PF_AG,Who is this PKD Nambiar? Mallu sanghi! I am dead..listening to him!😂😂 #SpeakUpForFarmers #FarmersDilliChalo #FarmersProtest https://t.co/j7SZIs6YR3
PF_AG,"The Canadian Prime Minister @JustinTrudeau spoke in support of the Indian farmers today &amp; stated that Canada has already reached out to the Indian authorities to express concern about stifling of voices.

#FarmersDilliChalo #FarmersProtest https://t.co/vnM3TJ8ZMm"
PF_AG,"Off to Delhi to participate in the peaceful protests with our farmers. It's heartening to see a wide array of the public join &amp; support this cause. Farmers are not just the backbone of our or any nation, but also a part of many of our’s identity 🙏🏽
#farmerprotest #supportfarmers"
PF_AG,"Age doesn't matter
Your passion does

#IamWithFarmers
#FarmersProtest
#किसान_विरोधी_मोदी_सरकार https://t.co/legXcY1wKI"
NEUTRAL,"With national attention focused on the #FarmersProtest on the Haryana-Delhi borders recently, the protests by fellow farmers – in solidarity with their demands, as well as adding on local ones – have received little media attention. Reports from Palghar: https://t.co/AP60ZZmADu"
PF_AG,"Social media is the only power left to raise awareness when country’s media fails to do their duty !
12 million farmers are on the roads fighting for their livelihood for their future this movement should reach international level! #FarmersProtest #FarmersBill2020 https://t.co/538xRcyVUk"
NEUTRAL,"#FarmersProtest: More farmers expected to join in post Guru Purab celebrations

NDTV's Mohammed Ghazali reports from Sonipat border https://t.co/j31jTqVALZ"
PF_AG,Thank you Sir @RobMitchellMP 🙏🏼 #FarmersProtest @GurpreetSSahota @RaviSinghKA @ndtvindia https://t.co/pR2f5factb
PF_AG,There is a saying that it doesn’t matter how many fish are there in the sea if you don’t know how to fish. It’s true about most of the people involved in this #FarmersProtest
PF_AG,"नन्हा वीर ❤️
Farmers Unity Long Live !

#FarmersDilliChalo #FarmersProtest https://t.co/u3uprfhzAG"
PF_AG,"It's high time, we all need to stand with our annadata and show them our love and support like people every where doing. Canada Protests in support of farmers. #farmerprotest #farmersprotest #StandWithFarmerChallange https://t.co/big684QHWu"
PF_AG,"This isn’t Only About Punjab n Haryana Farmers.

Farmers in Whole India are being exploited from a long time .

Fact that 71% indian farmers don’t know about MSP cause they never got it .

#FarmersProtest
#TakeBackFarmBills #SaveFarmer https://t.co/imnH7VPzm7"
NEUTRAL,"Taxi union's president Balwant Singh Bhullar said that they are giving two days to the central government to meet the demands of the protesting farmers

#FarmersProtest #FarmLaws #TaxiUnion 

https://t.co/z4qpT84dhR"
NEUTRAL,"Community Gathered in support of #FarmersProtest across Canada and Australia 
#FarmersBill https://t.co/G1ic3FI4Jv"
PF_AG,"ThankYou Bhaji For Supporting #FarmersProtest 
#FarmersAbovePolitics @TimUppal https://t.co/pek6rGsFzm"
PF_AG,"We THE FARMERS are writing HISTORY!!!!!!

#FarmersProtest
#TakeBackFarmBills"
NEUTRAL,".@hanumanbeniwal, an ally of the BJP at Centre, threatens to quit NDA over the controversial farm laws

#FarmersProtest 
https://t.co/kXQZtMruYi"
PF_AG,"#DHSpeakout | 

Read: https://t.co/Dn0C268aob

#FarmersProtest #Delhi #Modi https://t.co/cHSgmibBYo"
PF_AG,"Punjabis hit back, respond to right wing troll Kangana Ranaut after she calls elderly women at #FarmersProtest as 'available for hire for Rs 100' #kisanandolan #StopAntiFarmerPropaganda @propunjabtv @HansraGurpreet @cpimlliberation @aajtak @KanganaOfficia https://t.co/1Hdb12w2H4"
NEUTRAL,"Hundreds of thousands of protesting farmers observe Baba Nanak's Gurpurab on the road, away from home on Delhi border. May Waheguru's blessings be upon them all. #BabaNanak #Chardikala #Kirat #FarmerProtest https://t.co/k1nlTHOQpK"
PF_AG,#FarmersProtest cartoon @DeccanHerald https://t.co/uEoVWiweBD
PF_AG,Such a shame to see such low level behavior from a central minister!!Intimidation by a minister in full display!These r the people who leads &amp; govern us!! Disgusting!! #FarmersProtest  https://t.co/cxuj6QUnil
PF_AG,"Happy News Years!
&amp; Don’t forget...The Fight Continues ✊🏼

#KisaanMajdoorEktaZindabad 
#IStandWithFarmers #istandwithkhalsaaid 
#FarmersProtest #Tractor2Twitter https://t.co/RY46yo21z2"
NEUTRAL,"A gurdwara sahib on a trolley - ਗੁਰੂਦੁਆਰਾ ਸਾਹਿਬ 

#twitter2tractor #kissanmazdoorektazindabaad #kissanektamorcha #FarmersProtest https://t.co/qOcwDsaNro"
PF_AG,"I don't know how these #Farmers protesting around #Delhi are fighting this off. 

My heart really goes out for them.

Hope there's a resolution soon to #FarmersProtest 🙏 https://t.co/WppQvJY4Kc"
PF_AG,Hilarious!!😂. #farmersprotest on kashmir angle -:) https://t.co/yXP3o9sl23
PF_AG,Pretty obvious now the political background of the so called #FarmersProtest https://t.co/a5D3mGau9N
NEUTRAL,"#Verified      #NewYearWithFarmers

👉Young farmers of Rajasthan, Haryana &amp; Maharashtra preparing their New Year's night feast

👉Till last month, they were strangers

👉Now, they are part of united force at Rajasthan-Haryana border

👉In Menu- Dal, Roti &amp; onion

#FarmersProtest https://t.co/knPyoJr3wa"
NEUTRAL,"Freezing Cold killed on more Farmer at Ghazipur Border.

57 year old Galtan Singh was from Baghpat, UP. He was healthy but suddenly reported chest pain due to freezing cold and died.

#FarmersProtest #DigitalKisan https://t.co/4ZpYhCarDj"
PF_AG,"In Chhatarpur (MP) a Farmer did  suicide due to Electricity Bill.

In suicide note farmer asked PM Modi to hand over his dead body to govt ‘to sell every part of his body and pay electricity dues’ since his atta chakki &amp; motorcycle confiscated over power dues.

#FarmersProtest https://t.co/X22yxHl8eA"
PF_AG,"""MSP (Minimum Support Price) is the rights of farmers, the government should guarantee it,"" says Gurunam Singh Chaduni, Bharatiya Kisan Union (Chaduni), #Haryana.
#FarmersProtest https://t.co/Gfj5182OS3"
PF_AG,"Farmers have been protesting in such cold for 37 days 😔 

We are not same bro 😐

#FarmersProtest #IStandWithFarmers https://t.co/Jb1FHIwWzk"
PF_AG,"Farmers are waiting at the Delhi border under the open sky in freezing temperatures. Their jaws have hardened. They have come to fight the last fight! Either win or die! Millions of greetings to the Kisan brothers. Already their fight has surpassed the epic!
#FarmersProtest https://t.co/aMjKA0Prlk"
PF_AG,"A #farmer died by suicide in Chhatarpur, In his suicide note to @narendramodi he asked his family to hand over his body to the govt “to sell every part of his body and pay the dues discom officials confiscated his atta chakki and his motorcycle over power dues #FarmersProtest https://t.co/fwTB1UgcAw"
NEUTRAL,"#Verified

👉A BIG announcement to be made by Samyukta Kisan Morcha tomorrow

👉Announcement about the road ahead of #FarmersProtest

👉Announcement at 12:30 pm, protest to be scaled up like never before

👉SKM is the ONLY authorized body to take decisions about #FarmersProtest"
PG_AF,"Effect of @narendramodi 's #FarmLaws explained in the picture 👇

That is the only reason we should support the #FarmersProtest https://t.co/bEgHnwVQod"
NEUTRAL,"#FarmersProtest Wrapping up Day 37 

1. Union leaders addressed press in evening &amp; said that agitations will be intensified if demands are not met on 4th. 

2. Tractor Rally to be taken out on 6th. 

3. 6jan-20jan will be Desh Jagao Andolan. People will be educated about bills."
NEUTRAL,"#Verified

👉Here's how these boys &amp; girls from Delhi celebrated New Year

👉By cleaning roads of Tikri Border, #FarmersProtest

👉Godi media's red microphones won't amplify it

👉Godi editors- whose kids are being brought up using bloody money- will call even these youth MISLED https://t.co/7Tl2jSVoPv"
PF_AG,This has to be the most badass protest in the history 😁😁💪🏽💪🏽#FarmersProtest https://t.co/8RRgnsBRYM
NEUTRAL,"Watch | Farmer on protest at Ghazipur border dies amid Delhi's cold wave 

#FarmersProtest https://t.co/cL79rFUVNe"
PF_AG,"@pbhushan1 It looks like an attempt to divert the attention of the nation from #FarmersProtest 

It is also a competition between bhakt ruled states for spreading hate &amp; violence against its minorities

#एमपी_में_जंगलराज"
PF_AG,When tears moisten the soil! A farmer weeps as he with others take part in a vigil on a highway leading to Delhi in remembrance of the 40 who lost their lives since the deadlock #FarmersProtest #FarmBills2020 #photojournalism assignment for @GettyImagesNews https://t.co/jZARjJeAe0
PF_AG,"India government who doesn't even bother to listen and care for his own people #FarmersProtest #MobLynching registered a formal protest with Pakistan on 1st January over the destruction of a Hindu temple.

Government of India or Government of Hindu? Communal Government exposed.."
PF_AG,This #FarmersProtest is Historic in many ways https://t.co/tXgIt31Iq2
PG_AF,"Just wondering:

Can there be a breakthrough in the farmers protests if the purpose is to give trouble by continuing the protests?

#FarmersProtestHijacked #FarmersProtest"
NEUTRAL,"We have organized a tractor march.
It will start tomorrow at 11:00AM from Pakoda Chowk Tirki Border to Haryana.
It Will two nights to come back
It will go through 25 villages (Shahjahanpur border side) &amp; take 2 nights to come back to Tikri.
 #FarmersProtest"
NEUTRAL,"मोदी जी कितनी शहीदी चाहिए
1 more Protesting #Farmer lost his life ;(( 
*57 year old Galtan Singh from Baghpat passes away at Ghazipur border. 
#FarmersProtest  
#FarmersBill https://t.co/WlfhSEteBN"
PF_AG,"JUST IN: Farmer unions warn govt. of shutdown. If govt. doesnt agree to roll back farm laws. we will shut all malls, petrol pumps in Punjab &amp; Haryana
#FarmersProtest"
NEUTRAL,"MUST WATCH

AAP Punjab Co-Incharge @raghav_chadha speaks to Punjab Media in Punjabi about his visit and prays that the #FarmersProtest at Delhi border ends and Modi Govt listens to all Farmer demands ASAP. https://t.co/y9hyXIKOlm"
NEUTRAL,"A member of Kisan Mazdoor Sangarh Samiti, Baba Dayal Singh who was also block president of zone Shaheed Blaka Singh has passed away today. Dayal Singh had returned home yesterday from Singhu Border due to cold that had caused him pneumonia. Rest in Power. 
#FarmersProtest https://t.co/AfXRayAz7i"
PF_AG,"Are the soldiers anti-national aswell?
@narendramodi

#HitlerModiAgainstFarmers
#एमपी_में_जंगलराज
#FarmersProtest 

 RT ✊✊🏹 https://t.co/K4kSnbmBoo"
PF_AG,"This is not just a farmers’ protest or farmers’ movement anymore. This is the 21st-century version of farmers’ rebellion.

Read this full article by @_YogendraYadav 

#FarmersProtest | #IndiaWithFarmers

https://t.co/LPlQn6TfKE"
PG_AF,"The arrogance of Union Minister Piyush Goyal kind of threatening the farmers saying ""Sab ki list hain. Muu mat khulwao"". What does that suppose to mean. #FarmersProtest #FarmLaws2020 https://t.co/0PqSg89v8M"
NEUTRAL,"#FarmersProtest| A member of Kisan Mazdoor Sangarh Samiti, Baba Dayal Singh who was also block president of zone Shaheed Blaka Singh has passed away today. Dayal Singh had returned home yesterday from Singhu Border due to cold that had caused him pneumonia. Rest in Power. https://t.co/eIQfpDqPxN"
NEUTRAL,Repeated appeals to the #farmers’ delegation this week to suggest alternatives to repealing the #farmlaws shows growing desperation to save the #PrimeMinister’s face and rescue him from a rabbit hole. #FarmersProtest https://t.co/l9ErfFStUE
NEUTRAL,"Hyderabad Farmers to Conduct a Rally Procession in the Favour of Farmers Protesting at Delhi..

Watch Video on YouTube: 
https://t.co/5MSd1HyXDn

#HyderabadFarmers #FarmersProtest #FarmersRally #KisanEktaMorcha #DigitalKisan #DigitalKisanMorcha https://t.co/Rgl3uVbFm7"
