Text,label
india problem nutshell too many farmer alternative jobs. v farmersprotest farmersagitation,PF_AG
100 million farmersprotest india million protest across world bc farmersbill2020 covid. there pandemic go one want necessary. yet choose remain silent force people take stand,PF_AG
stand something fall anything farmer enter seventh day protest farmbills2020 . istandwithfarmers farmersprotest,PF_AG
digital india provide food. farmers thumbs upear rice. farmersprotest mainbhifarmer _ _ tractor2twitter bycottadaniambani,PF_AG
bro clarify farmer bill also effect non farmer too!! how? private company keep much stock want crop grain mean decide sell much price! 1 farmbills2020 farmersprotest,PG_AF
a delegation farmer meet agriculture minister tomorrow. if government want resolve issues. all farmer organisation across country hit street rakesh tikait spokesperson bharatiya kisan union. farmerprotest 2.12,NEUTRAL
hundreds get together participate kissan car rally start hill plaza vancouver farmerprotest detail tonight,NEUTRAL
this exactly sikhs .... feed everyone.... farmerprotest standwithfarmarchallange,PF_AG
shocked. what is happening !! backhand index point righti've call cop backhand index point rightwatch scope device code recover farmersprotest backhand index point righthappening night crucial govt farmers meet backhand index point rightfarmers tell since noon spot many men brainwash farmer end protest,PF_AG
my son died fighting on the border.. said indian politician ever !!!! sons panjab die corrupt politician whilst father attack police protest peacefully! farmerprotest standwithfarmers,PF_AG
kerala solidarity farmersprotest raise fist medium dark skin tone mass organisation conduct demonstration every single ward kerala.,NEUTRAL
verified groundzerothread backhand index point rightdramatic late night event delhi haryana border farmersprotest backhand index point rightfarmers catch man device backhand index point rightfarmers tell he's go around brainwash support pm modi backhand index point righti'll keep update here. long cold night!,NEUTRAL
in solidarity farmersprotest heart suit,PF_AG
haryana agriculture minister jp dalal bring international conspiracy angle farmersprotest.,PF_AG
i study i want 100 marks. farmersprotest.,PF_AG
hundred point last partrolling floor laughingface tear joy boycottkangana farmersprotest,PF_AG
farmersprotest why actor singer participate farmers' protests? actor deep sidhu explain it. itvideo full video newstoday,NEUTRAL
loved see positivity raise fistdizzy thank u tht person jiisne bhi smjhaya inko wmk fold hand shehnaazgill shehnaazians supportfarmers farmbills farmersprotest,PF_AG
fight dictator come us. farmbills farmerprotest,PF_AG
mr kumar the farmer await support..? farmerprotest standwithfarmers farmersbill2020,PF_AG
professional wrestler khali extends support to farmersprotest,PF_AG
watch tihadi godi modia's number one modi propagandist eat food stomach gobar but...pig nose pile poo such cheapness towards proud farmer pout face even come close farmer across hindustan. farmersprotest one rt one super kick sweat droplet,PF_AG
be responsible national media. this face person provide food billion people... face farmer. iamwithfarmers farmerprotest,PF_AG
that's spirit farmer !! unlike fake 56 inch chest pm boast . your water cannon tear gas never stop sweat 1000x u get food. speakupforfarmers farmersprotest,PF_AG
picture day duty daughter farmer amp responsibility studies. farmersprotest,NEUTRAL
kisaan protestors legal fund if reside low mainland area please consider donate 6 gurdwaras. collaboratively send 60 lakh rupee support protestors. farmersprotest,PF_AG
the way india recover boycott product service ambani adani. boycottadaniambani farmersprotest _ _ _,PROVOKING
all meeting farmer amp government telecast live. _hindu _ agree? if yes retweet tag ask local mla mp demand this. tractor2twitter farmersprotest,PF_AG
just remember this protest religion farmers thier rights. farmersprotest hailhailfarmers,PF_AG
sanghi lite kejriwal delhi government stab farmer back notify one 3 farm 23 nov amp hand punjab govt pass law overturn centre's black laws. farmersagitation tractortotwitter farmersprotest,PF_AG
jasmine shah vice chairperson ddc aap congress find thoroughly corner entire matter. it feel lose control plot. the punjab cm spread complete misinformation amp lie farmlaws farmersprotest,PG_AF
we very grateful thankful farmers tractortractor next time meal think farmer make possible folded hand light skin tone farmerprotest standwithfarmers farmer,PF_AG
this video highly addictive! what moment! farmersagitation farmersprotest,PF_AG
bycottadaniambani farmersagitation farmersprotest tractor2twitter are people look like terrorist ? i never see peacefull protest,PF_AG
so international plot theory make entry amid farmersprotest! haryana agriculture minister say external force like china pakistan try destabilise government use farmer .,PF_AG
isn't strike not one sanghi come side farmer 100 'we true india' people etc busy delegitimising farmersprotest,PF_AG
california kisaan solidarity car amp truck rally december 5 support punjab haryana india farmers farmerprotest farmersagitation,PF_AG
fact check find massage minister please show farmersprotest,NEUTRAL
this religion. this support farmer earn living. don take away farmersprotest,PF_AG
farmersprotest the government try show movement farmer punjab. the government try divide u dr darshan pal president krantikari kisan union,PF_AG
farmersprotest farmers block delhi haryana border determine sit,NEUTRAL
water cannon move indian farmers firefire btw what kind cruelty unleashing people grow food?!?! farmersprotest,PF_AG
her book title saphalta ka sadhan we damn proud kid well. farmerprotest farmerbills2020 tractortotwitter _,PF_AG
plz spread this. farmersprotest,PF_AG
sauran singh 97 year old farmer others continue protest delhi border. farmersprotest,NEUTRAL
everyone want claim punjab culture personal profit go silent struggles.punjab donot expect bollywood supportfarmers farmersprotest speakupforfarmers standwithfarmerschallenge farmersagitation kanganaranautboycott,PF_AG
bbc fixate article discussion image mainstream still fail address big picture. punjab's agricultural wealth filter panjabi society funnel unaccountable offshore entity faceless corporates farmersprotest,PF_AG
sfi solidarity battle farmers. from singhu border. chalodilli farmersprotest farmersagitation,NEUTRAL
sukhbir singh fold hand medium dark skin tone a farmer s son dies in line of duty in j amp k fold hand medium dark skin tone we are farmers not terrorists fold hand medium dark skin tonefolded hand medium dark skin tone farmerprotest,PF_AG
picture day farmersprotest,NEUTRAL
earlier today the preamble constitution india read explain farmersprotest site singhu border. sovereign socialist secular democratic republic. flag india,NEUTRAL
khalsa aid not fundraising farmerprotest !!!!!! please watch facebook live broadcast,PF_AG
farmersprotest last chance for centre... say farmers ahead of talks tomorrow 10 facts,NEUTRAL
just all india motor transport congress announce strike north india december 8 support farmers' agitation. farmersprotest,NEUTRAL
every tom dick harry knock neck foot .. farmersprotest,PROVOKING
cricket fan support indian farmer protest yesterday's match _says _mehar _meena12 ausvsind indvsaus kisaanprotest farmersprotest sikh isupportfarmers godimedia kisaanmajdoorektazindabad modiagainstfarmers,PF_AG
logic bhakts everyone raise voice modi anti nationalist terrorist. modi destruction of india. farmersprotest hailhailfarmers,PF_AG
verified backhand index point rightjawan kisan unite awardwapsi begin support farmersprotest backhand index point rightarmymen athlete amp artist return award give central government backhand index point rightthis express solidarity farmersagitation backhand index point rightfarmers say 'sainik ka award wapis dena sarkar khatre ki ghanti smjhe',PF_AG
what this?????? what kind cruelty unleash people grow food?!?! horrendous!!!! farmersprotest,PG_AF
we stand farmers black law implement bjp rss govt. speakupforfarmers farmersagitation farmerprotest standwithfarmerschallenege farmbill2020 farmersdillichalo farmersprotests,PF_AG
i never witness collective determination unity amp peaceful spirit like lifetime. i urge india entire world community continue spread word peaceful farmers' protest. farmersagitation farmersprotest2020 farmersprotest,PF_AG
verified backhand index point right farmersprotest intensify important announcement farmers' body backhand index point right'call parliament session amp take back farmbills' backhand index point right'protest continue border. we soon shut border well' backhand index point right'effigies modi amp owner corporate house burn dec 5',NEUTRAL
digital india provide food. farmers thumbs upear rice. farmersprotest hailhailfarmers mainbhifarmer _ _ tractor2twitter bycottadaniambani,PF_AG
rss affiliate farmer body question government farm law farmersprotest,PF_AG
congress party is a ti farmers farmersprotest,PG_AF
farmersprotest farmers group demand modi government convene special session parliament order repeal three agricultural reform laws. agribills,NEUTRAL
only people piece land grow food sell living must comment farmers bill farmersprotest. others please shut up! seriously! if problem protest farmer start grow food!,PG_AF
today morning announcement make village haryana collection fund farmersprotest also ask people go delhi. alas farmer family member go support one even contributed. farmers know politics.,NEUTRAL
